shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S20035,45.445658,-73.431822,90017,22.657
S20035,45.444752,-73.430191,90018,22.820
S20035,45.444417,-73.429590,90019,22.880
S20035,45.444038,-73.428910,90020,22.948
S20035,45.443916,-73.428689,90021,22.970
S20035,45.443793,-73.428468,90022,22.992
S20035,45.443670,-73.428247,90023,23.014
S20035,45.443547,-73.428027,90024,23.036
S20035,45.443066,-73.427161,90025,23.122
S20035,45.442883,-73.426838,90026,23.154
S20035,45.442883,-73.426838,90027,23.154
S20035,45.442819,-73.426733,90028,23.165
S20035,45.442753,-73.426633,90029,23.176
S20035,45.442684,-73.426534,90030,23.187
S20035,45.442684,-73.426534,90031,23.187
S20035,45.442594,-73.426415,90032,23.201
S20035,45.442498,-73.426303,90033,23.214
S20035,45.442399,-73.426200,90034,23.228
S20035,45.442295,-73.426103,90035,23.242
S20035,45.442188,-73.426015,90036,23.256
S20035,45.442078,-73.425936,90037,23.270
S20035,45.441965,-73.425865,90038,23.283
S20035,45.441965,-73.425865,90039,23.283
S20035,45.441965,-73.425865,90040,23.283
S20035,45.441854,-73.425805,90041,23.296
S20035,45.441742,-73.425756,90042,23.309
S20035,45.441742,-73.425756,90043,23.309
S20035,45.441628,-73.425714,90044,23.323
S20035,45.441511,-73.425679,90045,23.336
S20035,45.441511,-73.425679,90046,23.336
S20035,45.441394,-73.425654,90047,23.349
S20035,45.441277,-73.425639,90048,23.362
S20035,45.441277,-73.425639,90049,23.362
S20035,45.441160,-73.425631,90050,23.375
S20035,45.441041,-73.425633,90051,23.388
S20035,45.441041,-73.425633,90052,23.388
S20035,45.440923,-73.425643,90053,23.401
S20035,45.440806,-73.425662,90054,23.415
S20035,45.440806,-73.425662,90055,23.415
S20035,45.440689,-73.425689,90056,23.428
S20035,45.440574,-73.425727,90057,23.441
S20035,45.440574,-73.425727,90058,23.441
S20035,45.440460,-73.425771,90059,23.454
S20035,45.440348,-73.425825,90060,23.467
S20035,45.440348,-73.425825,90061,23.467
S20035,45.440238,-73.425887,90062,23.480
S20035,45.440131,-73.425957,90063,23.493
S20035,45.440131,-73.425957,90064,23.493
S20035,45.440021,-73.426039,90065,23.507
S20035,45.439913,-73.426131,90066,23.521
S20035,45.439808,-73.426231,90067,23.535
S20035,45.439709,-73.426340,90068,23.549
S20035,45.439614,-73.426455,90069,23.563
S20035,45.439523,-73.426579,90070,23.577
S20035,45.439438,-73.426710,90071,23.591
S20035,45.439357,-73.426847,90072,23.605
S20035,45.439282,-73.426989,90073,23.619
S20035,45.439213,-73.427138,90074,23.633
S20035,45.439213,-73.427138,90075,23.633
S20035,45.439213,-73.427138,90076,23.633
S20035,45.439164,-73.427257,90077,23.644
S20035,45.439117,-73.427377,90078,23.654
S20035,45.439073,-73.427501,90079,23.665
S20035,45.439073,-73.427501,90080,23.665
S20035,45.438950,-73.427877,90081,23.698
S20035,45.438950,-73.427877,90082,23.698
S20035,45.438880,-73.428096,90083,23.716
S20035,45.438750,-73.428507,90084,23.752
S20035,45.438466,-73.429396,90085,23.828
S20035,45.438355,-73.429746,90086,23.858
S20035,45.438243,-73.430095,90087,23.888
S20035,45.438056,-73.430683,90088,23.939
S20036,45.438003,-73.430645,10001,0.000
S20036,45.438189,-73.430060,10002,0.050
S20036,45.438301,-73.429711,10003,0.080
S20036,45.438412,-73.429361,10004,0.110
S20036,45.438572,-73.428858,10005,0.153
S20036,45.438743,-73.428321,10006,0.200
S20036,45.438826,-73.428062,10007,0.222
S20036,45.438894,-73.427847,10008,0.240
S20036,45.439019,-73.427466,10009,0.273
S20036,45.439064,-73.427340,10010,0.284
S20036,45.439111,-73.427218,10011,0.295
S20036,45.439161,-73.427097,10012,0.306
S20036,45.439226,-73.426958,10013,0.319
S20036,45.439295,-73.426822,10014,0.332
S20036,45.439369,-73.426693,10015,0.345
S20036,45.439447,-73.426569,10016,0.358
S20036,45.439530,-73.426451,10017,0.371
S20036,45.439617,-73.426339,10018,0.384
S20036,45.439708,-73.426234,10019,0.397
S20036,45.439802,-73.426135,10020,0.410
S20036,45.439900,-73.426043,10021,0.423
S20036,45.440001,-73.425959,10022,0.436
S20036,45.440105,-73.425881,10023,0.449
S20036,45.440215,-73.425809,10024,0.463
S20036,45.440328,-73.425746,10025,0.476
S20036,45.440443,-73.425691,10026,0.490
S20036,45.440559,-73.425645,10027,0.503
S20036,45.440678,-73.425608,10028,0.517
S20036,45.440798,-73.425578,10029,0.530
S20036,45.440918,-73.425559,10030,0.544
S20036,45.441039,-73.425548,10031,0.557
S20036,45.441160,-73.425547,10032,0.571
S20036,45.441281,-73.425554,10033,0.584
S20036,45.441402,-73.425571,10034,0.598
S20036,45.441522,-73.425596,10035,0.611
S20036,45.441641,-73.425631,10036,0.625
S20036,45.441758,-73.425674,10037,0.638
S20036,45.441874,-73.425726,10038,0.651
S20036,45.441987,-73.425787,10039,0.665
S20036,45.442100,-73.425858,10040,0.679
S20036,45.442209,-73.425935,10041,0.692
S20036,45.442316,-73.426022,10042,0.706
S20036,45.442419,-73.426117,10043,0.720
S20036,45.442519,-73.426219,10044,0.733
S20036,45.442614,-73.426329,10045,0.747
S20036,45.442698,-73.426435,10046,0.759
S20036,45.442779,-73.426546,10047,0.772
S20036,45.442857,-73.426662,10048,0.784
S20036,45.442931,-73.426782,10049,0.797
S20036,45.443075,-73.427027,10050,0.822
S20036,45.443216,-73.427276,10051,0.847
S20036,45.443601,-73.427967,10052,0.916
S20036,45.443723,-73.428188,10053,0.938
S20036,45.443846,-73.428409,10054,0.960
S20036,45.443969,-73.428630,10055,0.982
S20036,45.444092,-73.428851,10056,1.004
S20036,45.444470,-73.429531,10057,1.072
S20036,45.444805,-73.430133,10058,1.132
S20036,45.445218,-73.430875,10059,1.206
S20036,45.445335,-73.431086,10060,1.227
S20036,45.445454,-73.431294,10061,1.248
S20036,45.445599,-73.431542,10062,1.273
S20036,45.445748,-73.431786,10063,1.298
S20036,45.445900,-73.432024,10064,1.323
S20036,45.446056,-73.432260,10065,1.349
S20036,45.446095,-73.432316,10066,1.355
S20036,45.446227,-73.432506,10067,1.376
S20036,45.446361,-73.432696,10068,1.397
S20036,45.446437,-73.432802,10069,1.409
S20036,45.446947,-73.433524,10070,1.489
S20036,45.446947,-73.433524,20001,1.489
S20036,45.447363,-73.434112,20002,1.554
S20036,45.447512,-73.434322,20003,1.577
S20036,45.447746,-73.434652,20004,1.614
S20036,45.447961,-73.434959,20005,1.648
S20036,45.448657,-73.435946,20006,1.757
S20036,45.448925,-73.436324,20007,1.799
S20036,45.449193,-73.436700,20008,1.841
S20036,45.450485,-73.438494,20009,2.042
S20036,45.451257,-73.439568,20010,2.162
S20036,45.452472,-73.441256,20011,2.350
S20036,45.452925,-73.441885,20012,2.421
S20036,45.453351,-73.442479,20013,2.487
S20036,45.453804,-73.443114,20014,2.558
S20036,45.454258,-73.443749,20015,2.629
S20036,45.454559,-73.444166,20016,2.675
S20036,45.454711,-73.444372,20017,2.699
S20036,45.455047,-73.444826,20018,2.750
S20036,45.455291,-73.445157,20019,2.788
S20036,45.455536,-73.445487,20020,2.825
S20036,45.455736,-73.445759,20021,2.856
S20036,45.455935,-73.446033,20022,2.887
S20036,45.456179,-73.446375,20023,2.925
S20036,45.456424,-73.446716,20024,2.963
S20036,45.456804,-73.447247,20025,3.022
S20036,45.457388,-73.448070,20026,3.114
S20036,45.458179,-73.449191,20027,3.238
S20036,45.458452,-73.449574,20028,3.280
S20036,45.458725,-73.449956,20029,3.323
S20036,45.458895,-73.450193,20030,3.349
S20036,45.459336,-73.450803,20031,3.418
S20036,45.459776,-73.451414,20032,3.486
S20036,45.462501,-73.455194,20033,3.909
S20036,45.462745,-73.455534,20034,3.947
S20036,45.462864,-73.455708,20035,3.966
S20036,45.462982,-73.455886,20036,3.986
S20036,45.463076,-73.456033,20037,4.001
S20036,45.463167,-73.456184,20038,4.017
S20036,45.463295,-73.456407,20039,4.039
S20036,45.463418,-73.456636,20040,4.062
S20036,45.463536,-73.456870,20041,4.084
S20036,45.463649,-73.457109,20042,4.107
S20036,45.463756,-73.457353,20043,4.129
S20036,45.463858,-73.457603,20044,4.152
S20036,45.463954,-73.457857,20045,4.174
S20036,45.464045,-73.458114,20046,4.197
S20036,45.464130,-73.458376,20047,4.219
S20036,45.464208,-73.458641,20048,4.242
S20036,45.464281,-73.458910,20049,4.264
S20036,45.464348,-73.459182,20050,4.287
S20036,45.464407,-73.459447,20051,4.309
S20036,45.464459,-73.459715,20052,4.330
S20036,45.464507,-73.459984,20053,4.352
S20036,45.464549,-73.460257,20054,4.374
S20036,45.464584,-73.460530,20055,4.396
S20036,45.464614,-73.460805,20056,4.418
S20036,45.464638,-73.461082,20057,4.439
S20036,45.464654,-73.461323,20058,4.458
S20036,45.464666,-73.461566,20059,4.477
S20036,45.464686,-73.462052,20060,4.516
S20036,45.464703,-73.462511,20061,4.551
S20036,45.464727,-73.463149,20062,4.601
S20036,45.464750,-73.463787,20063,4.652
S20036,45.464803,-73.465202,20064,4.762
S20036,45.464819,-73.465628,20065,4.796
S20036,45.464835,-73.466055,20066,4.829
S20036,45.464850,-73.466422,20067,4.858
S20036,45.464867,-73.466787,20068,4.886
S20036,45.464873,-73.466924,20069,4.897
S20036,45.464913,-73.467750,20070,4.962
S20036,45.464934,-73.468177,20071,4.995
S20036,45.464951,-73.468544,20072,5.024
S20036,45.464965,-73.468911,20073,5.053
S20036,45.464976,-73.469218,20074,5.077
S20036,45.465012,-73.470171,20075,5.152
S20036,45.465012,-73.470171,30001,5.152
S20036,45.465058,-73.471395,30002,5.247
S20036,45.465062,-73.471523,30003,5.257
S20036,45.465075,-73.471908,30004,5.287
S20036,45.465086,-73.472291,30005,5.317
S20036,45.465096,-73.472894,30006,5.364
S20036,45.465104,-73.473353,30007,5.400
S20036,45.465104,-73.473353,30008,5.400
S20036,45.465107,-73.473492,30009,5.411
S20036,45.465107,-73.473492,30010,5.411
S20036,45.465117,-73.473933,30011,5.446
S20036,45.465117,-73.473933,30012,5.446
S20036,45.465131,-73.474376,30013,5.480
S20036,45.465141,-73.474667,30014,5.503
S20036,45.465199,-73.476272,30015,5.629
S20036,45.465199,-73.476272,30016,5.629
S20036,45.465208,-73.476496,30017,5.646
S20036,45.465227,-73.476974,30018,5.684
S20036,45.465262,-73.477675,30019,5.739
S20036,45.465284,-73.478033,30020,5.767
S20036,45.465305,-73.478374,30021,5.794
S20036,45.465305,-73.478374,30022,5.794
S20036,45.465331,-73.478757,30023,5.824
S20036,45.465358,-73.479138,30024,5.854
S20036,45.465358,-73.479138,30025,5.854
S20036,45.465375,-73.479359,30026,5.871
S20036,45.465585,-73.482019,30027,6.080
S20036,45.465585,-73.482019,30028,6.080
S20036,45.465641,-73.482689,30029,6.133
S20036,45.465703,-73.483356,30030,6.186
S20036,45.465773,-73.484023,30031,6.239
S20036,45.465848,-73.484689,30032,6.291
S20036,45.465930,-73.485353,30033,6.344
S20036,45.465930,-73.485353,30034,6.344
S20036,45.465976,-73.485708,30035,6.372
S20036,45.466025,-73.486062,30036,6.401
S20036,45.466122,-73.486758,30037,6.456
S20036,45.466219,-73.487452,30038,6.511
S20036,45.466219,-73.487452,30039,6.511
S20036,45.466334,-73.488285,30040,6.578
S20036,45.466334,-73.488285,30041,6.578
S20036,45.466447,-73.489117,30042,6.644
S20036,45.466447,-73.489117,30043,6.644
S20036,45.466628,-73.490458,30044,6.751
S20036,45.466802,-73.491800,30045,6.857
S20036,45.466974,-73.493143,30046,6.964
S20036,45.466974,-73.493143,30047,6.964
S20036,45.467095,-73.494106,30048,7.041
S20036,45.467213,-73.495071,30049,7.117
S20036,45.467213,-73.495071,30050,7.117
S20036,45.467330,-73.496036,30051,7.194
S20036,45.467444,-73.497003,30052,7.271
S20036,45.467444,-73.497003,30053,7.271
S20036,45.467556,-73.497968,30054,7.347
S20036,45.467666,-73.498935,30055,7.424
S20036,45.467666,-73.498935,30056,7.424
S20036,45.467774,-73.499903,30057,7.500
S20036,45.467881,-73.500870,30058,7.577
S20036,45.467881,-73.500870,30059,7.577
S20036,45.467984,-73.501839,30060,7.653
S20036,45.468086,-73.502807,30061,7.730
S20036,45.468293,-73.504795,30062,7.887
S20036,45.468499,-73.506781,30063,8.044
S20036,45.468705,-73.508768,30064,8.201
S20036,45.468912,-73.510754,30065,8.358
S20036,45.468912,-73.510754,30066,8.358
S20036,45.468996,-73.511579,30067,8.423
S20036,45.469078,-73.512404,30068,8.488
S20036,45.469078,-73.512404,30069,8.488
S20036,45.469158,-73.513229,30070,8.553
S20036,45.469234,-73.514055,30071,8.619
S20036,45.469234,-73.514055,30072,8.619
S20036,45.469308,-73.514881,30073,8.684
S20036,45.469379,-73.515708,30074,8.749
S20036,45.469379,-73.515708,30075,8.749
S20036,45.469449,-73.516535,30076,8.814
S20036,45.469515,-73.517362,30077,8.879
S20036,45.469515,-73.517362,30078,8.879
S20036,45.469515,-73.517362,30079,8.879
S20036,45.469614,-73.518661,30080,8.981
S20036,45.469707,-73.519960,30081,9.083
S20036,45.469793,-73.521259,30082,9.185
S20036,45.469874,-73.522560,30083,9.288
S20036,45.469948,-73.523861,30084,9.390
S20036,45.470016,-73.525163,30085,9.492
S20036,45.470077,-73.526465,30086,9.594
S20036,45.470132,-73.527768,30087,9.696
S20036,45.470180,-73.529072,30088,9.798
S20036,45.470223,-73.530376,30089,9.900
S20036,45.470260,-73.531680,30090,10.002
S20036,45.470289,-73.532985,30091,10.104
S20036,45.470313,-73.534290,30092,10.206
S20036,45.470313,-73.534290,30093,10.206
S20036,45.470319,-73.534793,30094,10.245
S20036,45.470325,-73.535605,30095,10.309
S20036,45.470325,-73.535605,30096,10.309
S20036,45.470330,-73.536274,30097,10.361
S20036,45.470339,-73.537011,30098,10.419
S20036,45.470344,-73.537412,30099,10.450
S20036,45.470357,-73.538538,30100,10.538
S20036,45.470357,-73.538538,40001,10.538
S20036,45.470371,-73.539771,40002,10.635
S20036,45.470372,-73.539869,40003,10.642
S20036,45.470372,-73.539869,40004,10.642
S20036,45.470374,-73.540067,40005,10.658
S20036,45.470374,-73.540067,40006,10.658
S20036,45.470378,-73.540266,40007,10.673
S20036,45.470378,-73.540266,40008,10.673
S20036,45.470388,-73.540639,40009,10.703
S20036,45.470388,-73.540639,40010,10.703
S20036,45.470395,-73.540836,40011,10.718
S20036,45.470395,-73.540836,40012,10.718
S20036,45.470404,-73.541034,40013,10.733
S20036,45.470411,-73.541179,40014,10.745
S20036,45.470521,-73.543684,40015,10.941
S20036,45.470521,-73.543684,40016,10.941
S20036,45.470535,-73.543955,40017,10.962
S20036,45.470551,-73.544225,40018,10.984
S20036,45.470551,-73.544225,40019,10.984
S20036,45.470565,-73.544406,40020,10.998
S20036,45.470585,-73.544583,40021,11.012
S20036,45.470611,-73.544761,40022,11.026
S20036,45.470611,-73.544761,40023,11.026
S20036,45.470638,-73.544911,40024,11.038
S20036,45.470669,-73.545059,40025,11.050
S20036,45.470706,-73.545205,40026,11.062
S20036,45.470706,-73.545205,40027,11.062
S20036,45.470754,-73.545369,40028,11.076
S20036,45.470808,-73.545527,40029,11.090
S20036,45.470867,-73.545683,40030,11.104
S20036,45.470867,-73.545683,40031,11.104
S20036,45.470933,-73.545834,40032,11.118
S20036,45.471004,-73.545979,40033,11.132
S20036,45.471080,-73.546120,40034,11.146
S20036,45.471080,-73.546120,40035,11.146
S20036,45.471163,-73.546257,40036,11.160
S20036,45.471250,-73.546388,40037,11.174
S20036,45.471341,-73.546514,40038,11.188
S20036,45.471341,-73.546514,40039,11.188
S20036,45.471482,-73.546697,40040,11.209
S20036,45.471625,-73.546879,40041,11.230
S20036,45.472187,-73.547580,40042,11.313
S20036,45.472187,-73.547580,40043,11.313
S20036,45.472340,-73.547768,40044,11.336
S20036,45.472495,-73.547954,40045,11.358
S20036,45.472495,-73.547954,40046,11.358
S20036,45.472601,-73.548073,40047,11.373
S20036,45.472710,-73.548184,40048,11.388
S20036,45.472823,-73.548288,40049,11.403
S20036,45.472823,-73.548288,40050,11.403
S20036,45.472927,-73.548375,40051,11.417
S20036,45.473035,-73.548453,40052,11.430
S20036,45.473145,-73.548525,40053,11.444
S20036,45.473258,-73.548587,40054,11.457
S20036,45.473373,-73.548641,40055,11.471
S20036,45.473373,-73.548641,40056,11.471
S20036,45.473481,-73.548685,40057,11.483
S20036,45.473590,-73.548721,40058,11.495
S20036,45.473700,-73.548749,40059,11.508
S20036,45.473700,-73.548749,40060,11.508
S20036,45.473812,-73.548771,40061,11.521
S20036,45.473923,-73.548785,40062,11.533
S20036,45.474035,-73.548791,40063,11.545
S20036,45.474035,-73.548791,40064,11.545
S20036,45.474147,-73.548790,40065,11.558
S20036,45.474259,-73.548781,40066,11.570
S20036,45.474371,-73.548765,40067,11.583
S20036,45.474371,-73.548765,40068,11.583
S20036,45.474482,-73.548742,40069,11.595
S20036,45.474592,-73.548710,40070,11.608
S20036,45.474701,-73.548672,40071,11.620
S20036,45.474701,-73.548672,40072,11.620
S20036,45.474816,-73.548623,40073,11.634
S20036,45.474929,-73.548566,40074,11.647
S20036,45.475040,-73.548501,40075,11.660
S20036,45.475149,-73.548428,40076,11.674
S20036,45.475254,-73.548347,40077,11.687
S20036,45.475357,-73.548259,40078,11.700
S20036,45.475457,-73.548163,40079,11.714
S20036,45.475553,-73.548061,40080,11.727
S20036,45.475553,-73.548061,40081,11.727
S20036,45.475657,-73.547940,40082,11.742
S20036,45.475757,-73.547811,40083,11.757
S20036,45.475851,-73.547675,40084,11.772
S20036,45.475851,-73.547675,40085,11.772
S20036,45.475990,-73.547465,40086,11.794
S20036,45.476127,-73.547253,40087,11.817
S20036,45.476406,-73.546812,40088,11.863
S20036,45.476685,-73.546372,40089,11.910
S20036,45.476685,-73.546372,40090,11.910
S20036,45.476899,-73.546039,40091,11.945
S20036,45.476899,-73.546039,40092,11.945
S20036,45.477007,-73.545875,40093,11.962
S20036,45.477117,-73.545715,40094,11.980
S20036,45.477117,-73.545715,40095,11.980
S20036,45.477117,-73.545715,40096,11.980
S20036,45.477253,-73.545531,40097,12.001
S20036,45.477393,-73.545352,40098,12.022
S20036,45.477537,-73.545181,40099,12.043
S20036,45.477684,-73.545017,40100,12.063
S20036,45.477837,-73.544860,40101,12.084
S20036,45.477991,-73.544711,40102,12.105
S20036,45.478151,-73.544569,40103,12.126
S20036,45.478313,-73.544433,40104,12.147
S20036,45.478478,-73.544307,40105,12.168
S20036,45.478646,-73.544188,40106,12.189
S20036,45.478816,-73.544077,40107,12.209
S20036,45.478990,-73.543975,40108,12.230
S20036,45.479165,-73.543880,40109,12.251
S20036,45.479342,-73.543795,40110,12.272
S20036,45.479342,-73.543795,40111,12.272
S20036,45.479494,-73.543728,40112,12.290
S20036,45.479647,-73.543667,40113,12.307
S20036,45.479647,-73.543667,40114,12.307
S20036,45.479952,-73.543552,40115,12.342
S20036,45.480438,-73.543373,40116,12.398
S20036,45.481526,-73.542971,40117,12.523
S20036,45.482049,-73.542779,40118,12.583
S20036,45.482965,-73.542441,40119,12.688
S20036,45.483005,-73.542426,40120,12.693
S20036,45.483005,-73.542426,40121,12.693
S20036,45.483313,-73.542315,40122,12.728
S20036,45.483313,-73.542315,40123,12.728
S20036,45.483468,-73.542264,40124,12.746
S20036,45.483624,-73.542219,40125,12.764
S20036,45.483624,-73.542219,40126,12.764
S20036,45.483781,-73.542181,40127,12.781
S20036,45.483939,-73.542153,40128,12.799
S20036,45.483939,-73.542153,40129,12.799
S20036,45.484044,-73.542139,40130,12.811
S20036,45.484150,-73.542133,40131,12.823
